Year,Series,MajorIndustry,MinorIndustry,Unit,Value
2015,Totalnumber(minorindustry),,Managementconsultancyactivities,Totalnumberofbusinesses,79
2015,Totalnumber(minorindustry),,"Manufactureofbasicchemicals,fertilizersandnitrogencompounds,plasticsandsyntheticrubberinprimaryforms",Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Manufactureofbasicironandsteel,Totalnumberofbusinesses,6
2015,Totalnumber(minorindustry),,Manufactureofbeverages,Totalnumberofbusinesses,15
2015,Totalnumber(minorindustry),,Manufactureofdairyproducts,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Manufactureoffurniture,Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Manufactureofgeneral-purposemachinery,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Manufactureofknittedandcrochetedapparel,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Manufactureofnon-metallicmineralproductsn.e.c.,Totalnumberofbusinesses,7
2015,Totalnumber(minorindustry),,Manufactureofotherchemicalproducts,Totalnumberofbusinesses,10
2015,Totalnumber(minorindustry),,Manufactureofotherfabricatedmetalproducts;metalworkingserviceactivities,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Manufactureofotherfoodproducts,Totalnumberofbusinesses,38
2015,Totalnumber(minorindustry),,Manufactureofpaperandpaperproducts,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,"Manufactureofpharmaceuticals,medicinalchemicalandbotanicalproducts",Totalnumberofbusinesses,15
2015,Totalnumber(minorindustry),,Manufactureofplasticsproducts,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Manufactureofpreparedanimalfeeds,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,"Manufactureofproductsofwood,cork,strawandplaitingmaterials",Totalnumberofbusinesses,18
2015,Totalnumber(minorindustry),,Manufactureofrefinedpetroleumproducts,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Manufactureofrubberproducts,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Manufactureofsportsgoods,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,"Manufactureofstructuralmetalproducts,tanks,reservoirsandsteamgenerators",Totalnumberofbusinesses,6
2015,Totalnumber(minorindustry),,Manufactureofvegetableandanimaloilsandfats,Totalnumberofbusinesses,7
2015,Totalnumber(minorindustry),,"Manufactureofwearingapparel,exceptfurapparel",Totalnumberofbusinesses,12
2015,Totalnumber(minorindustry),,Medicalanddentalpracticeactivities,Totalnumberofbusinesses,17
2015,Totalnumber(minorindustry),,Miningandquarryingn.e.c.,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Mixedfarming,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Monetaryintermediation,Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,"Motionpicture,videoandtelevisionprogrammeactivities",Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Non-specializedwholesaletrade,Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Officeadministrativeandsupportactivities,Totalnumberofbusinesses,14
2015,Totalnumber(minorindustry),,Organizationofconventionsandtradeshows,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Otheramusementandrecreationactivities,Totalnumberofbusinesses,38
2015,Totalnumber(minorindustry),,Othereducation,Totalnumberofbusinesses,21
2015,Totalnumber(minorindustry),,"Otherfinancialserviceactivities,exceptinsuranceandpensionfundingactivities",Totalnumberofbusinesses,40
2015,Totalnumber(minorindustry),,Otherhumanhealthactivities,Totalnumberofbusinesses,28
2015,Totalnumber(minorindustry),,Otherlandtransport,Totalnumberofbusinesses,565
2015,Totalnumber(minorindustry),,Othermanufacturingn.e.c.,Totalnumberofbusinesses,7
2015,Totalnumber(minorindustry),,Otherpersonalserviceactivities,Totalnumberofbusinesses,32
2015,Totalnumber(minorindustry),,"Otherprofessional,scientificandtechnicalactivitiesn.e.c.",Totalnumberofbusinesses,113
2015,Totalnumber(minorindustry),,Otherreservationserviceandrelatedactivities,Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,Otherspecializedconstructionactivities,Totalnumberofbusinesses,25
2015,Totalnumber(minorindustry),,Otherspecializedwholesale,Totalnumberofbusinesses,18
2015,Totalnumber(minorindustry),,Othertelecommunicationsactivities,Totalnumberofbusinesses,10
2015,Totalnumber(minorindustry),,Passengerairtransport,Totalnumberofbusinesses,10
2015,Totalnumber(minorindustry),,Photographicactivities,Totalnumberofbusinesses,15
2015,Totalnumber(minorindustry),,Plantpropagation,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Postalactivities,Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Pre-primaryandprimaryeducation,Totalnumberofbusinesses,13
2015,Totalnumber(minorindustry),,Printingandserviceactivitiesrelatedtoprinting,Totalnumberofbusinesses,18
2015,Totalnumber(minorindustry),,Privatesecurityactivities,Totalnumberofbusinesses,32
2015,Totalnumber(minorindustry),,"Processingandpreservingoffish,crustaceansandmolluscs",Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Processingandpreservingoffruitandvegetables,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Processingandpreservingofmeat,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Provisionofservicestothecommunityasawhole,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,"Publishingofbooks,periodicalsandotherpublishingactivities",Totalnumberofbusinesses,6
2015,Totalnumber(minorindustry),,"Quarryingofstone,sandandclay",Totalnumberofbusinesses,10
2015,Totalnumber(minorindustry),,Radiobroadcasting,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Realestateactivitiesonafeeorcontractbasis,Totalnumberofbusinesses,56
2015,Totalnumber(minorindustry),,Realestateactivitieswithownorleasedproperty,Totalnumberofbusinesses,11
2015,Totalnumber(minorindustry),,Remediationactivitiesandotherwastemanagementservices,Totalnumberofbusinesses,5
2015,Totalnumber(minorindustry),,Rentingandleasingofmotorvehicles,Totalnumberofbusinesses,27
2015,Totalnumber(minorindustry),,"Rentingandleasingofothermachinery,equipmentandtangiblegoods",Totalnumberofbusinesses,47
2015,Totalnumber(minorindustry),,Rentingandleasingofpersonalandhouseholdgoods,Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,Repairofcomputersandcommunicationequipment,Totalnumberofbusinesses,16
2015,Totalnumber(minorindustry),,"Repairoffabricatedmetalproducts,machineryandequipment",Totalnumberofbusinesses,44
2015,Totalnumber(minorindustry),,Repairofpersonalandhouseholdgoods,Totalnumberofbusinesses,12
2015,Totalnumber(minorindustry),,Reproductionofrecordedmedia,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Restaurantsandmobilefoodserviceactivities,Totalnumberofbusinesses,251
2015,Totalnumber(minorindustry),,Retailsaleinnon-specializedstores,Totalnumberofbusinesses,550
2015,Totalnumber(minorindustry),,Retailsaleofautomotivefuelinspecializedstores,Totalnumberofbusinesses,19
2015,Totalnumber(minorindustry),,Retailsaleofculturalandrecreationgoodsinspecializedstores,Totalnumberofbusinesses,14
2015,Totalnumber(minorindustry),,"Retailsaleoffood,beveragesandtobaccoinspecializedstores",Totalnumberofbusinesses,24
2015,Totalnumber(minorindustry),,Retailsaleofinformationandcommunicationsequipmentinspecializedstores,Totalnumberofbusinesses,18
2015,Totalnumber(minorindustry),,Retailsaleofothergoodsinspecializedstores,Totalnumberofbusinesses,199
2015,Totalnumber(minorindustry),,Retailsaleofotherhouseholdequipmentinspecializedstores,Totalnumberofbusinesses,49
2015,Totalnumber(minorindustry),,Retailsaleviastallsandmarkets,Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,"Retailtradenotinstores,stallsormarkets",Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,Saleofmotorvehiclepartsandaccessories,Totalnumberofbusinesses,14
2015,Totalnumber(minorindustry),,Saleofmotorvehicles,Totalnumberofbusinesses,10
2015,Totalnumber(minorindustry),,"Sale,maintenanceandrepairofmotorcyclesandrelatedpartsandaccessories",Totalnumberofbusinesses,13
2015,Totalnumber(minorindustry),,Satellitetelecommunicationsactivities,Totalnumberofbusinesses,8
2015,Totalnumber(minorindustry),,Sawmillingandplaningofwood,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Seaandcoastalwatertransport,Totalnumberofbusinesses,39
2015,Totalnumber(minorindustry),,Secondaryeducation,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Securitysystemsserviceactivities,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Sewerage,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Shorttermaccommodationactivities,Totalnumberofbusinesses,110
2015,Totalnumber(minorindustry),,Silvicultureandotherforestryactivities,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Soundrecordingandmusicpublishingactivities,Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Specializeddesignactivities,Totalnumberofbusinesses,5
2015,Totalnumber(minorindustry),,"Spinning,weavingandfinishingoftextiles",Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Sportsactivities,Totalnumberofbusinesses,15
2015,Totalnumber(minorindustry),,Supportactivitiesfortransportation,Totalnumberofbusinesses,140
2015,Totalnumber(minorindustry),,Supportactivitiestoagricultureandpost-harvestcropactivities,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,"Tanninganddressingofleather;manufactureofluggage,handbags,saddleryandharness;dressinganddyeingoffur",Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Televisionprogrammingandbroadcastingactivities,Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,Travelagencyandtouroperatoractivities,Totalnumberofbusinesses,52
2015,Totalnumber(minorindustry),,"Trusts,fundsandsimilarfinancialentities",Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,Veterinaryactivities,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Warehousingandstorage,Totalnumberofbusinesses,11
2015,Totalnumber(minorindustry),,Wastecollection,Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Wastetreatmentanddisposal,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,"Watercollection,treatmentandsupply",Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Wholesaleofagriculturalrawmaterialsandliveanimals,Totalnumberofbusinesses,6
2015,Totalnumber(minorindustry),,"Wholesaleoffood,beveragesandtobacco",Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Wholesaleofhouseholdgoods,Totalnumberofbusinesses,10
2015,Totalnumber(minorindustry),,"Wholesaleofmachinery,equipmentandsupplies",Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Wiredtelecommunicationsactivities,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Wirelesstelecommunicationsactivities,Totalnumberofbusinesses,9
2016,Totalnumber(minorindustry),,,Totalnumberofbusinesses,4083
2016,Totalnumber(minorindustry),,"Accounting,bookkeepingandauditingactivities;taxconsultancy",Totalnumberofbusinesses,30
2016,Totalnumber(minorindustry),,"Activitiesauxiliarytofinancialserviceactivities,exceptinsuranceandpensionfunding",Totalnumberofbusinesses,18
2016,Totalnumber(minorindustry),,Activitiesauxiliarytoinsuranceandpensionfunding,Totalnumberofbusinesses,16
2016,Totalnumber(minorindustry),,"Activitiesofbusiness,employersandprofessionalmembershiporganizations",Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Activitiesofcallcentres,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Activitiesofemploymentplacementagencies,Totalnumberofbusinesses,6
2016,Totalnumber(minorindustry),,Activitiesofheadoffices,Totalnumberofbusinesses,17
2016,Totalnumber(minorindustry),,Advertising,Totalnumberofbusinesses,15
2016,Totalnumber(minorindustry),,Animalproduction,Totalnumberofbusinesses,9
2016,Totalnumber(minorindustry),,Architecturalandengineeringactivitiesandrelatedtechnicalconsultancy,Totalnumberofbusinesses,36
2016,Totalnumber(minorindustry),,Beverageservingactivities,Totalnumberofbusinesses,84
2016,Totalnumber(minorindustry),,Buildingcompletionandfinishing,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Buildingofshipsandboats,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Businesssupportserviceactivitiesn.e.c.,Totalnumberofbusinesses,11
2016,Totalnumber(minorindustry),,Castingofmetals,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Cleaningactivities,Totalnumberofbusinesses,19
2016,Totalnumber(minorindustry),,"Computerprogramming,consultancyandrelatedactivities",Totalnumberofbusinesses,7
2016,Totalnumber(minorindustry),,Constructionofbuildings,Totalnumberofbusinesses,164
2016,Totalnumber(minorindustry),,Constructionofothercivilengineeringprojects,Totalnumberofbusinesses,6
2016,Totalnumber(minorindustry),,Constructionofroadsandrailways,Totalnumberofbusinesses,13
2016,Totalnumber(minorindustry),,Constructionofutilityprojects,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Courieractivities,Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,"Creative,artsandentertainmentactivities",Totalnumberofbusinesses,7
2016,Totalnumber(minorindustry),,"Dataprocessing,hostingandrelatedactivities;webportals",Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Demolitionandsitepreparation,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,"Electricpowergeneration,transmissionanddistribution",Totalnumberofbusinesses,8
2016,Totalnumber(minorindustry),,"Electrical,plumbingandotherconstructioninstallationactivities",Totalnumberofbusinesses,44
2016,Totalnumber(minorindustry),,Eventcateringandotherfoodserviceactivities,Totalnumberofbusinesses,12
2016,Totalnumber(minorindustry),,Fishing,Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,Gamblingandbettingactivities,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Growingofnon-perennialcrops,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Growingofperennialcrops,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Highereducation,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,Hospitalactivities,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Inlandwatertransport,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Landscapecareandmaintenanceserviceactivities,Totalnumberofbusinesses,9
2016,Totalnumber(minorindustry),,Legalactivities,Totalnumberofbusinesses,25
2016,Totalnumber(minorindustry),,"Libraries,archives,museumsandotherculturalactivities",Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Logging,Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,Maintenanceandrepairofmotorvehicles,Totalnumberofbusinesses,73
2016,Totalnumber(minorindustry),,Managementconsultancyactivities,Totalnumberofbusinesses,82
2016,Totalnumber(minorindustry),,"Manufactureofbasicchemicals,fertilizersandnitrogencompounds,plasticsandsyntheticrubberinprimaryforms",Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Manufactureofbasicironandsteel,Totalnumberofbusinesses,6
2016,Totalnumber(minorindustry),,Manufactureofbeverages,Totalnumberofbusinesses,12
2016,Totalnumber(minorindustry),,Manufactureofdairyproducts,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Manufactureoffurniture,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Manufactureofgeneral-purposemachinery,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Manufactureofknittedandcrochetedapparel,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Manufactureofnon-metallicmineralproductsn.e.c.,Totalnumberofbusinesses,7
2016,Totalnumber(minorindustry),,Manufactureofotherchemicalproducts,Totalnumberofbusinesses,13
2016,Totalnumber(minorindustry),,Manufactureofotherfabricatedmetalproducts;metalworkingserviceactivities,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Manufactureofotherfoodproducts,Totalnumberofbusinesses,33
2016,Totalnumber(minorindustry),,Manufactureofpaperandpaperproducts,Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,"Manufactureofpharmaceuticals,medicinalchemicalandbotanicalproducts",Totalnumberofbusinesses,15
2016,Totalnumber(minorindustry),,Manufactureofplasticsproducts,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Manufactureofpreparedanimalfeeds,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,"Manufactureofproductsofwood,cork,strawandplaitingmaterials",Totalnumberofbusinesses,20
2016,Totalnumber(minorindustry),,Manufactureofrefinedpetroleumproducts,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Manufactureofrubberproducts,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Manufactureofsportsgoods,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,"Manufactureofstructuralmetalproducts,tanks,reservoirsandsteamgenerators",Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,Manufactureofvegetableandanimaloilsandfats,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,"Manufactureofwearingapparel,exceptfurapparel",Totalnumberofbusinesses,12
2016,Totalnumber(minorindustry),,Medicalanddentalpracticeactivities,Totalnumberofbusinesses,22
2016,Totalnumber(minorindustry),,Miningandquarryingn.e.c.,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Mixedfarming,Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,Monetaryintermediation,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,"Motionpicture,videoandtelevisionprogrammeactivities",Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Non-specializedwholesaletrade,Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,Officeadministrativeandsupportactivities,Totalnumberofbusinesses,13
2016,Totalnumber(minorindustry),,Organizationofconventionsandtradeshows,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,Otheramusementandrecreationactivities,Totalnumberofbusinesses,45
2016,Totalnumber(minorindustry),,Othereducation,Totalnumberofbusinesses,20
2016,Totalnumber(minorindustry),,"Otherfinancialserviceactivities,exceptinsuranceandpensionfundingactivities",Totalnumberofbusinesses,57
2016,Totalnumber(minorindustry),,Otherhumanhealthactivities,Totalnumberofbusinesses,29
2016,Totalnumber(minorindustry),,Otherlandtransport,Totalnumberofbusinesses,633
2016,Totalnumber(minorindustry),,Othermanufacturingn.e.c.,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,Otherpersonalserviceactivities,Totalnumberofbusinesses,30
2016,Totalnumber(minorindustry),,"Otherprofessional,scientificandtechnicalactivitiesn.e.c.",Totalnumberofbusinesses,124
2016,Totalnumber(minorindustry),,Otherreservationserviceandrelatedactivities,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Otherspecializedconstructionactivities,Totalnumberofbusinesses,21
2016,Totalnumber(minorindustry),,Otherspecializedwholesale,Totalnumberofbusinesses,17
2016,Totalnumber(minorindustry),,Othertelecommunicationsactivities,Totalnumberofbusinesses,11
2016,Totalnumber(minorindustry),,Passengerairtransport,Totalnumberofbusinesses,10
2016,Totalnumber(minorindustry),,Photographicactivities,Totalnumberofbusinesses,19
2016,Totalnumber(minorindustry),,Plantpropagation,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Postalactivities,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,Pre-primaryandprimaryeducation,Totalnumberofbusinesses,12
2016,Totalnumber(minorindustry),,Printingandserviceactivitiesrelatedtoprinting,Totalnumberofbusinesses,16
2016,Totalnumber(minorindustry),,Privatesecurityactivities,Totalnumberofbusinesses,35
2016,Totalnumber(minorindustry),,"Processingandpreservingoffish,crustaceansandmolluscs",Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Processingandpreservingoffruitandvegetables,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Processingandpreservingofmeat,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Provisionofservicestothecommunityasawhole,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,"Publishingofbooks,periodicalsandotherpublishingactivities",Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,"Quarryingofstone,sandandclay",Totalnumberofbusinesses,6
2016,Totalnumber(minorindustry),,Radiobroadcasting,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Realestateactivitiesonafeeorcontractbasis,Totalnumberofbusinesses,73
2016,Totalnumber(minorindustry),,Realestateactivitieswithownorleasedproperty,Totalnumberofbusinesses,8
2016,Totalnumber(minorindustry),,Remediationactivitiesandotherwastemanagementservices,Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,Rentingandleasingofmotorvehicles,Totalnumberofbusinesses,31
2016,Totalnumber(minorindustry),,"Rentingandleasingofothermachinery,equipmentandtangiblegoods",Totalnumberofbusinesses,46
2016,Totalnumber(minorindustry),,Rentingandleasingofpersonalandhouseholdgoods,Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,Repairofcomputersandcommunicationequipment,Totalnumberofbusinesses,18
2016,Totalnumber(minorindustry),,"Repairoffabricatedmetalproducts,machineryandequipment",Totalnumberofbusinesses,48
2016,Totalnumber(minorindustry),,Repairofpersonalandhouseholdgoods,Totalnumberofbusinesses,13
2016,Totalnumber(minorindustry),,Reproductionofrecordedmedia,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Restaurantsandmobilefoodserviceactivities,Totalnumberofbusinesses,331
2016,Totalnumber(minorindustry),,Retailsaleinnon-specializedstores,Totalnumberofbusinesses,552
2016,Totalnumber(minorindustry),,Retailsaleofautomotivefuelinspecializedstores,Totalnumberofbusinesses,21
2016,Totalnumber(minorindustry),,Retailsaleofculturalandrecreationgoodsinspecializedstores,Totalnumberofbusinesses,12
2016,Totalnumber(minorindustry),,"Retailsaleoffood,beveragesandtobaccoinspecializedstores",Totalnumberofbusinesses,24
2016,Totalnumber(minorindustry),,Retailsaleofinformationandcommunicationsequipmentinspecializedstores,Totalnumberofbusinesses,16
2016,Totalnumber(minorindustry),,Retailsaleofothergoodsinspecializedstores,Totalnumberofbusinesses,281
2016,Totalnumber(minorindustry),,Retailsaleofotherhouseholdequipmentinspecializedstores,Totalnumberofbusinesses,51
2016,Totalnumber(minorindustry),,Retailsaleviastallsandmarkets,Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,"Retailtradenotinstores,stallsormarkets",Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,Saleofmotorvehiclepartsandaccessories,Totalnumberofbusinesses,19
2016,Totalnumber(minorindustry),,Saleofmotorvehicles,Totalnumberofbusinesses,12
2016,Totalnumber(minorindustry),,"Sale,maintenanceandrepairofmotorcyclesandrelatedpartsandaccessories",Totalnumberofbusinesses,10
2016,Totalnumber(minorindustry),,Satellitetelecommunicationsactivities,Totalnumberofbusinesses,8
2016,Totalnumber(minorindustry),,Sawmillingandplaningofwood,Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,Seaandcoastalwatertransport,Totalnumberofbusinesses,52
2016,Totalnumber(minorindustry),,Secondaryeducation,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Securitysystemsserviceactivities,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Sewerage,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Shorttermaccommodationactivities,Totalnumberofbusinesses,126
2016,Totalnumber(minorindustry),,Silvicultureandotherforestryactivities,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Soundrecordingandmusicpublishingactivities,Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Specializeddesignactivities,Totalnumberofbusinesses,6
2016,Totalnumber(minorindustry),,"Spinning,weavingandfinishingoftextiles",Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,Sportsactivities,Totalnumberofbusinesses,14
2016,Totalnumber(minorindustry),,Supportactivitiesfortransportation,Totalnumberofbusinesses,120
2016,Totalnumber(minorindustry),,Supportactivitiestoagricultureandpost-harvestcropactivities,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,"Tanninganddressingofleather;manufactureofluggage,handbags,saddleryandharness;dressinganddyeingoffur",Totalnumberofbusinesses,1
2016,Totalnumber(minorindustry),,Televisionprogrammingandbroadcastingactivities,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,Travelagencyandtouroperatoractivities,Totalnumberofbusinesses,55
2016,Totalnumber(minorindustry),,"Trusts,fundsandsimilarfinancialentities",Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,Veterinaryactivities,Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,Warehousingandstorage,Totalnumberofbusinesses,9
2016,Totalnumber(minorindustry),,Wastecollection,Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,Wastetreatmentanddisposal,Totalnumberofbusinesses,0
2016,Totalnumber(minorindustry),,"Watercollection,treatmentandsupply",Totalnumberofbusinesses,4
2016,Totalnumber(minorindustry),,Wholesaleofagriculturalrawmaterialsandliveanimals,Totalnumberofbusinesses,5
2016,Totalnumber(minorindustry),,"Wholesaleoffood,beveragesandtobacco",Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,Wholesaleofhouseholdgoods,Totalnumberofbusinesses,14
2016,Totalnumber(minorindustry),,"Wholesaleofmachinery,equipmentandsupplies",Totalnumberofbusinesses,3
2016,Totalnumber(minorindustry),,Wiredtelecommunicationsactivities,Totalnumberofbusinesses,2
2016,Totalnumber(minorindustry),,Wirelesstelecommunicationsactivities,Totalnumberofbusinesses,10
2017,Totalnumber(minorindustry),,,Totalnumberofbusinesses,4357
2017,Totalnumber(minorindustry),,"Accounting,bookkeepingandauditingactivities;taxconsultancy",Totalnumberofbusinesses,32
2017,Totalnumber(minorindustry),,"Activitiesauxiliarytofinancialserviceactivities,exceptinsuranceandpensionfunding",Totalnumberofbusinesses,17
2017,Totalnumber(minorindustry),,Activitiesauxiliarytoinsuranceandpensionfunding,Totalnumberofbusinesses,16
2017,Totalnumber(minorindustry),,"Activitiesofbusiness,employersandprofessionalmembershiporganizations",Totalnumberofbusinesses,1
2017,Totalnumber(minorindustry),,Activitiesofcallcentres,Totalnumberofbusinesses,0
2017,Totalnumber(minorindustry),,Activitiesofemploymentplacementagencies,Totalnumberofbusinesses,2
2017,Totalnumber(minorindustry),,Activitiesofheadoffices,Totalnumberofbusinesses,26
2017,Totalnumber(minorindustry),,Advertising,Totalnumberofbusinesses,16
2017,Totalnumber(minorindustry),,Animalproduction,Totalnumberofbusinesses,9
2017,Totalnumber(minorindustry),,Architecturalandengineeringactivitiesandrelatedtechnicalconsultancy,Totalnumberofbusinesses,35
2017,Totalnumber(minorindustry),,Beverageservingactivities,Totalnumberofbusinesses,81
2017,Totalnumber(minorindustry),,Buildingcompletionandfinishing,Totalnumberofbusinesses,2
2017,Totalnumber(minorindustry),,Buildingofshipsandboats,Totalnumberofbusinesses,3
2017,Totalnumber(minorindustry),,Businesssupportserviceactivitiesn.e.c.,Totalnumberofbusinesses,11
2017,Totalnumber(minorindustry),,Castingofmetals,Totalnumberofbusinesses,0
2017,Totalnumber(minorindustry),,Cleaningactivities,Totalnumberofbusinesses,21
2017,Totalnumber(minorindustry),,"Computerprogramming,consultancyandrelatedactivities",Totalnumberofbusinesses,7
2017,Totalnumber(minorindustry),,Constructionofbuildings,Totalnumberofbusinesses,180
2017,Totalnumber(minorindustry),,Constructionofothercivilengineeringprojects,Totalnumberofbusinesses,3
2017,Totalnumber(minorindustry),,Constructionofroadsandrailways,Totalnumberofbusinesses,15
2017,Totalnumber(minorindustry),,Constructionofutilityprojects,Totalnumberofbusinesses,2
2017,Totalnumber(minorindustry),,Courieractivities,Totalnumberofbusinesses,2
