Year,Ministry,Department,Budget,Budget Type,Value
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"183,371,088"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"126,260,439"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"256,053,566"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"34,110,431"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"39,000,000"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"123,738,913"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"54,834,496"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"40,000,000"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"197,052,765"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"23,000,000"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"8,192,052"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"20,346,004"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"-19,639,404"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"98,769,816"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"-12,859,167"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"-5,365,000"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"609,871,400"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"45,250,698"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"497,911,666"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"949,603,540"
2022,Ministry of Infrastructure and Public Utilities,Department of Public Works,,Original Budget,"887,943,841"
2022,"Ministry of Foreign Affairs, International Cooperation and External Trade",Department of Foreign Affairs,,Original Budget,"231,792,310"
2022,"Ministry of Youth, Justice and Community Services",Ministry of Justice & Social Welfare Corporate Service Unit,,Original Budget,"12,068,551"
2022,"Ministry of Youth, Justice and Community Services",Ministry of Justice & Social Welfare Corporate Service Unit,,Original Budget,"1,833,333"
2022,"Ministry of Youth, Justice and Community Services",Department of Womens Affairs,,Original Budget,"12,932,500"
2022,"Ministry of Youth, Justice and Community Services",Correctional Services,,Original Budget,"2,594,092"
2022,"Ministry of Youth, Justice and Community Services",Department of Youth and Sport,,Original Budget,"5,378,712"
2022,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,,Original Budget,"4,967,000"
2022,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,,Original Budget,"9,145,427"
2022,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,,Original Budget,"1,197,945"
2022,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,,Original Budget,"600,000"
2022,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,,Original Budget,"8,413,933"
2022,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,,Original Budget,"6,070,088"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,,Original Budget,"57,396,484"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"1,926,720"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"-15,000,000"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"10,000,000"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"7,230,147"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"8,565,050"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"8,030,000"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"18,351,153"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"152,940"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"14,084,400"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"34,091,749"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"4,628,934"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"151,988"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"-218,401"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"6,679,991"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"36,185,000"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"1,151,780"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"12,104,400"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"4,627,600"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Department of Climate Change,,Original Budget,"39,119,165"
2022,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"67,875"
2023,Constitutional Agencies,Judiciary,,Original Budget,"20,520,000"
2023,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,,Original Budget,"55,258,000"
2023,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,,Original Budget,"29,310,165"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"-70,000,000"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"70,000,000"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"36,452,702"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"10,208,473"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"210,065,384"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"26,008,676"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"8,625,494"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,,Original Budget,"39,955,000"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,,Original Budget,"239,730,000"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,,Original Budget,"399,550,000"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,,Original Budget,"319,640,000"
2023,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),,Original Budget,"1,213,474"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,,Original Budget,"-162,310,165"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"872,030,738"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"20,000,000"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"7,620,206"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"226,883,750"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"100,000,000"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"30,366,250"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"-20,000,000"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),,Original Budget,"24,157,086"
2023,Ministry of Education & Training,Education Commissions and Councils,,Original Budget,"5,728,927"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"5,999,499"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"6,594,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"4,208,500"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"3,085,860"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"2,660,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"1,585,500"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"479,685"
2023,Ministry of Education & Training,Finance & Administration Directorate,,Original Budget,"11,866,492"
2023,Ministry of Education & Training,Tertiary Education Directorate,,Original Budget,"25,941,939"
2023,Ministry of Education & Training,Tertiary Education Directorate,,Original Budget,"119,865,000"
2023,Ministry of Education & Training,Finance & Administration Directorate,,Original Budget,"6,270,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"21,492,512"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"6,576,184"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"24,672,318"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"32,200,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"10,000,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"36,750,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"23,300,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"16,200,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"33,000,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"27,000,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"16,200,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"30,000,000"
2023,Ministry of Education & Training,Finance & Administration Directorate,,Original Budget,"21,472,800"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"2,460,874"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"2,624,557"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"47,358,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"40,984,508"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"86,800,000"
2023,Ministry of Education & Training,Education Service Directorate,,Original Budget,"40,880,000"
2023,Ministry of Education & Training,Tertiary Education Directorate,,Original Budget,"59,199,000"
2023,Ministry of Internal Affairs,Department of Urban Affairs and Planning,,Original Budget,"88,976,031"
2023,Ministry of Internal Affairs,Vanuatu Police Force,,Original Budget,"14,189,790"
2023,Ministry of Internal Affairs,Department of Labour,,Original Budget,"9,033,375"
