Year,Province,Constituency,Area Council,Sex,Age,GeoCode,Value
2016,,,central pentecost 2,,30-34,VU03018,248
2016,,,central pentecost 2,,35-39,VU03018,259
2016,,,central pentecost 2,,40-44,VU03018,183
2016,,,central pentecost 2,,45-49,VU03018,195
2016,,,central pentecost 2,,50-54,VU03018,100
2016,,,central pentecost 2,,55-59,VU03018,115
2016,,,central pentecost 2,,60-64,VU03018,77
2016,,,central pentecost 2,,65+,VU03018,221
2016,,,east ambae,,0-4,VU03051,305
2016,,,east ambae,,5-9,VU03051,306
2016,,,east ambae,,10-14,VU03051,154
2016,,,east ambae,,15-19,VU03051,181
2016,,,east ambae,,20-24,VU03051,228
2016,,,east ambae,,25-29,VU03051,210
2016,,,east ambae,,30-34,VU03051,154
2016,,,east ambae,,35-39,VU03051,117
2016,,,east ambae,,40-44,VU03051,111
2016,,,east ambae,,45-49,VU03051,116
2016,,,east ambae,,50-54,VU03051,95
2016,,,east ambae,,55-59,VU03051,78
2016,,,east ambae,,60-64,VU03051,47
2016,,,east ambae,,65+,VU03051,144
2016,,,east malo,,0-4,VU02042,303
2016,,,east malo,,5-9,VU02042,288
2016,,,east malo,,10-14,VU02042,211
2016,,,east malo,,15-19,VU02042,210
2016,,,east malo,,20-24,VU02042,162
2016,,,east malo,,25-29,VU02042,153
2016,,,east malo,,30-34,VU02042,109
2016,,,east malo,,35-39,VU02042,123
2016,,,east malo,,40-44,VU02042,87
2016,,,east malo,,45-49,VU02042,92
2016,,,east malo,,50-54,VU02042,84
2016,,,east malo,,55-59,VU02042,50
2016,,,east malo,,60-64,VU02042,44
2016,,,east malo,,65+,VU02042,96
2016,,,east santo,,0-4,VU02056,674
2016,,,east santo,,5-9,VU02056,636
2016,,,east santo,,10-14,VU02056,452
2016,,,east santo,,15-19,VU02056,580
2016,,,east santo,,20-24,VU02056,384
2016,,,east santo,,25-29,VU02056,359
2016,,,east santo,,30-34,VU02056,320
2016,,,east santo,,35-39,VU02056,262
2016,,,east santo,,40-44,VU02056,223
2016,,,east santo,,45-49,VU02056,206
2016,,,east santo,,50-54,VU02056,184
2016,,,east santo,,55-59,VU02056,119
2016,,,east santo,,60-64,VU02056,85
2016,,,east santo,,65+,VU02056,201
2016,,,emau,,0-4,VU05034,96
2016,,,emau,,5-9,VU05034,118
2016,,,emau,,10-14,VU05034,79
2016,,,emau,,15-19,VU05034,64
2016,,,emau,,20-24,VU05034,61
2016,,,emau,,25-29,VU05034,47
2016,,,emau,,30-34,VU05034,42
2016,,,emau,,35-39,VU05034,22
2016,,,emau,,40-44,VU05034,29
2016,,,emau,,45-49,VU05034,28
2016,,,emau,,50-54,VU05034,36
2016,,,emau,,55-59,VU05034,17
2016,,,emau,,60-64,VU05034,12
2016,,,emau,,65+,VU05034,34
2016,,,erakor,,0-4,VU05040,1295
2016,,,erakor,,5-9,VU05040,1020
2016,,,erakor,,10-14,VU05040,860
2016,,,erakor,,15-19,VU05040,808
2016,,,erakor,,20-24,VU05040,962
2016,,,erakor,,25-29,VU05040,889
2016,,,erakor,,30-34,VU05040,653
2016,,,erakor,,35-39,VU05040,567
2016,,,erakor,,40-44,VU05040,485
2016,,,erakor,,45-49,VU05040,420
2016,,,erakor,,50-54,VU05040,349
2016,,,erakor,,55-59,VU05040,211
2016,,,erakor,,60-64,VU05040,141
2016,,,erakor,,65+,VU05040,258
2016,,,eratap,,0-4,VU05003,943
2016,,,eratap,,5-9,VU05003,800
2016,,,eratap,,10-14,VU05003,606
2016,,,eratap,,15-19,VU05003,579
2016,,,eratap,,20-24,VU05003,768
2016,,,eratap,,25-29,VU05003,678
2016,,,eratap,,30-34,VU05003,452
2016,,,eratap,,35-39,VU05003,446
2016,,,eratap,,40-44,VU05003,358
2016,,,eratap,,45-49,VU05003,328
2016,,,eratap,,50-54,VU05003,195
2016,,,eratap,,55-59,VU05003,174
2016,,,eratap,,60-64,VU05003,125
2016,,,eratap,,65+,VU05003,188
2016,,,eton,,0-4,VU05037,549
2016,,,eton,,5-9,VU05037,508
2016,,,eton,,10-14,VU05037,309
2016,,,eton,,15-19,VU05037,294
2016,,,eton,,20-24,VU05037,356
2016,,,eton,,25-29,VU05037,338
2016,,,eton,,30-34,VU05037,242
2016,,,eton,,35-39,VU05037,209
2016,,,eton,,40-44,VU05037,159
2016,,,eton,,45-49,VU05037,157
2016,,,eton,,50-54,VU05037,124
2016,,,eton,,55-59,VU05037,80
2016,,,eton,,60-64,VU05037,73
2016,,,eton,,65+,VU05037,120
2016,,,futuna,,0-4,VU06004,89
2016,,,futuna,,5-9,VU06004,113
2016,,,futuna,,10-14,VU06004,95
2016,,,futuna,,15-19,VU06004,108
2016,,,futuna,,20-24,VU06004,26
2016,,,futuna,,25-29,VU06004,37
2016,,,futuna,,30-34,VU06004,47
2016,,,futuna,,35-39,VU06004,24
2016,,,futuna,,40-44,VU06004,23
2016,,,futuna,,45-49,VU06004,16
2016,,,futuna,,50-54,VU06004,16
2016,,,futuna,,55-59,VU06004,10
2016,,,futuna,,60-64,VU06004,9
2016,,,futuna,,65+,VU06004,48
2016,,,gaua,,0-4,VU01053,402
2016,,,gaua,,5-9,VU01053,388
2016,,,gaua,,10-14,VU01053,314
2016,,,gaua,,15-19,VU01053,266
2016,,,gaua,,20-24,VU01053,252
2016,,,gaua,,25-29,VU01053,206
2016,,,gaua,,30-34,VU01053,166
2016,,,gaua,,35-39,VU01053,137
2016,,,gaua,,40-44,VU01053,114
2016,,,gaua,,45-49,VU01053,93
2016,,,gaua,,50-54,VU01053,74
2016,,,gaua,,55-59,VU01053,44
2016,,,gaua,,60-64,VU01053,42
2016,,,gaua,,65+,VU01053,78
2016,,,ifira,,0-4,VU05039,155
2016,,,ifira,,5-9,VU05039,118
2016,,,ifira,,10-14,VU05039,112
2016,,,ifira,,15-19,VU05039,111
2016,,,ifira,,20-24,VU05039,154
2016,,,ifira,,25-29,VU05039,104
2016,,,ifira,,30-34,VU05039,79
2016,,,ifira,,35-39,VU05039,59
2016,,,ifira,,40-44,VU05039,70
2016,,,ifira,,45-49,VU05039,49
2016,,,ifira,,50-54,VU05039,49
2016,,,ifira,,55-59,VU05039,36
2016,,,ifira,,60-64,VU05039,34
2016,,,ifira,,65+,VU05039,56
2016,,,luganville,,0-4,VU02001,2174
2016,,,luganville,,5-9,VU02001,1907
2016,,,luganville,,10-14,VU02001,1633
2016,,,luganville,,15-19,VU02001,1913
2016,,,luganville,,20-24,VU02001,1751
2016,,,luganville,,25-29,VU02001,1368
2016,,,luganville,,30-34,VU02001,1136
2016,,,luganville,,35-39,VU02001,998
2016,,,luganville,,40-44,VU02001,814
2016,,,luganville,,45-49,VU02001,746
2016,,,luganville,,50-54,VU02001,610
2016,,,luganville,,55-59,VU02001,418
2016,,,luganville,,60-64,VU02001,314
2016,,,luganville,,65+,VU02001,530
2016,,,makimae,,0-4,VU05033,127
2016,,,makimae,,5-9,VU05033,165
2016,,,makimae,,10-14,VU05033,157
2016,,,makimae,,15-19,VU05033,138
2016,,,makimae,,20-24,VU05033,87
2016,,,makimae,,25-29,VU05033,82
2016,,,makimae,,30-34,VU05033,75
2016,,,makimae,,35-39,VU05033,77
2016,,,makimae,,40-44,VU05033,43
2016,,,makimae,,45-49,VU05033,69
2016,,,makimae,,50-54,VU05033,46
2016,,,makimae,,55-59,VU05033,39
2016,,,makimae,,60-64,VU05033,21
2016,,,makimae,,65+,VU05033,81
2016,,,malorua,,0-4,VU05041,379
2016,,,malorua,,5-9,VU05041,310
2016,,,malorua,,10-14,VU05041,297
2016,,,malorua,,15-19,VU05041,332
2016,,,malorua,,20-24,VU05041,252
2016,,,malorua,,25-29,VU05041,260
2016,,,malorua,,30-34,VU05041,195
2016,,,malorua,,35-39,VU05041,194
2016,,,malorua,,40-44,VU05041,137
2016,,,malorua,,45-49,VU05041,143
2016,,,malorua,,50-54,VU05041,104
2016,,,malorua,,55-59,VU05041,107
2016,,,malorua,,60-64,VU05041,55
2016,,,malorua,,65+,VU05041,151
2016,,,mele,,0-4,VU05057,636
2016,,,mele,,5-9,VU05057,548
2016,,,mele,,10-14,VU05057,439
2016,,,mele,,15-19,VU05057,402
2016,,,mele,,20-24,VU05057,510
2016,,,mele,,25-29,VU05057,450
2016,,,mele,,30-34,VU05057,353
2016,,,mele,,35-39,VU05057,295
2016,,,mele,,40-44,VU05057,262
2016,,,mele,,45-49,VU05057,248
2016,,,mele,,50-54,VU05057,171
2016,,,mele,,55-59,VU05057,134
2016,,,mele,,60-64,VU05057,91
2016,,,mele,,65+,VU05057,199
2016,,,merelava,,0-4,VU01065,76
2016,,,merelava,,5-9,VU01065,104
2016,,,merelava,,10-14,VU01065,86
2016,,,merelava,,15-19,VU01065,27
2016,,,merelava,,20-24,VU01065,50
2016,,,merelava,,25-29,VU01065,34
2016,,,merelava,,30-34,VU01065,38
2016,,,merelava,,35-39,VU01065,27
2016,,,merelava,,40-44,VU01065,32
2016,,,merelava,,45-49,VU01065,20
2016,,,merelava,,50-54,VU01065,14
2016,,,merelava,,55-59,VU01065,10
2016,,,merelava,,60-64,VU01065,19
2016,,,merelava,,65+,VU01065,51
2016,,,middle bush tanna,,0-4,VU06062,900
2016,,,middle bush tanna,,5-9,VU06062,1014
2016,,,middle bush tanna,,10-14,VU06062,932
2016,,,middle bush tanna,,15-19,VU06062,504
2016,,,middle bush tanna,,20-24,VU06062,454
2016,,,middle bush tanna,,25-29,VU06062,468
2016,,,middle bush tanna,,30-34,VU06062,305
2016,,,middle bush tanna,,35-39,VU06062,309
2016,,,middle bush tanna,,40-44,VU06062,245
2016,,,middle bush tanna,,45-49,VU06062,193
2016,,,middle bush tanna,,50-54,VU06062,159
2016,,,middle bush tanna,,55-59,VU06062,140
2016,,,middle bush tanna,,60-64,VU06062,97
2016,,,middle bush tanna,,65+,VU06062,287
2016,,,mota,,0-4,VU01064,109
2016,,,mota,,5-9,VU01064,105
2016,,,mota,,10-14,VU01064,80
2016,,,mota,,15-19,VU01064,40
2016,,,mota,,20-24,VU01064,50
2016,,,mota,,25-29,VU01064,51
2016,,,mota,,30-34,VU01064,47
2016,,,mota,,35-39,VU01064,44
2016,,,mota,,40-44,VU01064,23
2016,,,mota,,45-49,VU01064,31
2016,,,mota,,50-54,VU01064,21
2016,,,mota,,55-59,VU01064,18
2016,,,mota,,60-64,VU01064,15
2016,,,mota,,65+,VU01064,48
2016,,,motalava,,0-4,VU01063,230
2016,,,motalava,,5-9,VU01063,210
2016,,,motalava,,10-14,VU01063,172
2016,,,motalava,,15-19,VU01063,176
2016,,,motalava,,20-24,VU01063,139
2016,,,motalava,,25-29,VU01063,121
2016,,,motalava,,30-34,VU01063,114
2016,,,motalava,,35-39,VU01063,90
2016,,,motalava,,40-44,VU01063,74
2016,,,motalava,,45-49,VU01063,90
2016,,,motalava,,50-54,VU01063,60
2016,,,motalava,,55-59,VU01063,54
2016,,,motalava,,60-64,VU01063,51
2016,,,motalava,,65+,VU01063,97
2016,,,nguna,,0-4,VU05036,231
2016,,,nguna,,5-9,VU05036,216
2016,,,nguna,,10-14,VU05036,209
2016,,,nguna,,15-19,VU05036,124
2016,,,nguna,,20-24,VU05036,132
2016,,,nguna,,25-29,VU05036,117
2016,,,nguna,,30-34,VU05036,110
2016,,,nguna,,35-39,VU05036,105
2016,,,nguna,,40-44,VU05036,79
2016,,,nguna,,45-49,VU05036,68
2016,,,nguna,,50-54,VU05036,81
2016,,,nguna,,55-59,VU05036,69
2016,,,nguna,,60-64,VU05036,58
2016,,,nguna,,65+,VU05036,129
2016,,,north ambae,,0-4,VU03050,562
2016,,,north ambae,,5-9,VU03050,571
2016,,,north ambae,,10-14,VU03050,507
2016,,,north ambae,,15-19,VU03050,445
2016,,,north ambae,,20-24,VU03050,290
2016,,,north ambae,,25-29,VU03050,269
2016,,,north ambae,,30-34,VU03050,172
2016,,,north ambae,,35-39,VU03050,196
2016,,,north ambae,,40-44,VU03050,191
2016,,,north ambae,,45-49,VU03050,192
2016,,,north ambae,,50-54,VU03050,136
2016,,,north ambae,,55-59,VU03050,115
2016,,,north ambae,,60-64,VU03050,77
2016,,,north ambae,,65+,VU03050,200
2016,,,north ambrym,,0-4,VU04011,418
2016,,,north ambrym,,5-9,VU04011,425
2016,,,north ambrym,,10-14,VU04011,387
2016,,,north ambrym,,15-19,VU04011,357
2016,,,north ambrym,,20-24,VU04011,215
2016,,,north ambrym,,25-29,VU04011,226
2016,,,north ambrym,,30-34,VU04011,187
2016,,,north ambrym,,35-39,VU04011,166
2016,,,north ambrym,,40-44,VU04011,144
2016,,,north ambrym,,45-49,VU04011,123
2016,,,north ambrym,,50-54,VU04011,120
2016,,,north ambrym,,55-59,VU04011,86
2016,,,north ambrym,,60-64,VU04011,93
2016,,,north ambrym,,65+,VU04011,209
2016,,,north east malekula,,0-4,VU04007,1016
2016,,,north east malekula,,5-9,VU04007,1128
2016,,,north east malekula,,10-14,VU04007,790
2016,,,north east malekula,,15-19,VU04007,496
2016,,,north east malekula,,20-24,VU04007,440
2016,,,north east malekula,,25-29,VU04007,485
2016,,,north east malekula,,30-34,VU04007,512
2016,,,north east malekula,,35-39,VU04007,446
2016,,,north east malekula,,40-44,VU04007,322
2016,,,north east malekula,,45-49,VU04007,305
2016,,,north east malekula,,50-54,VU04007,285
2016,,,north east malekula,,55-59,VU04007,242
2016,,,north east malekula,,60-64,VU04007,185
2016,,,north east malekula,,65+,VU04007,510
2016,,,north efate,,0-4,VU05035,333
2016,,,north efate,,5-9,VU05035,419
2016,,,north efate,,10-14,VU05035,328
2016,,,north efate,,15-19,VU05035,274
2016,,,north efate,,20-24,VU05035,289
2016,,,north efate,,25-29,VU05035,245
2016,,,north efate,,30-34,VU05035,188
2016,,,north efate,,35-39,VU05035,169
2016,,,north efate,,40-44,VU05035,161
2016,,,north efate,,45-49,VU05035,138
2016,,,north efate,,50-54,VU05035,125
2016,,,north efate,,55-59,VU05035,81
2016,,,north efate,,60-64,VU05035,75
2016,,,north efate,,65+,VU05035,162
2016,,,north erromango,,0-4,VU06019,230
2016,,,north erromango,,5-9,VU06019,246
2016,,,north erromango,,10-14,VU06019,220
2016,,,north erromango,,15-19,VU06019,169
2016,,,north erromango,,20-24,VU06019,105
2016,,,north erromango,,25-29,VU06019,91
2016,,,north erromango,,30-34,VU06019,64
2016,,,north erromango,,35-39,VU06019,89
2016,,,north erromango,,40-44,VU06019,58
2016,,,north erromango,,45-49,VU06019,59
2016,,,north erromango,,50-54,VU06019,51
2016,,,north erromango,,55-59,VU06019,30
2016,,,north erromango,,60-64,VU06019,25
2016,,,north erromango,,65+,VU06019,54
2016,,,north maewo,,0-4,VU03014,368
2016,,,north maewo,,5-9,VU03014,331
2016,,,north maewo,,10-14,VU03014,246
2016,,,north maewo,,15-19,VU03014,191
2016,,,north maewo,,20-24,VU03014,186
2016,,,north maewo,,25-29,VU03014,179
2016,,,north maewo,,30-34,VU03014,154
2016,,,north maewo,,35-39,VU03014,131
2016,,,north maewo,,40-44,VU03014,146
2016,,,north maewo,,45-49,VU03014,110
2016,,,north maewo,,50-54,VU03014,95
2016,,,north maewo,,55-59,VU03014,56
2016,,,north maewo,,60-64,VU03014,57
2016,,,north maewo,,65+,VU03014,112
2016,,,north pentecost,,0-4,VU03017,945
2016,,,north pentecost,,5-9,VU03017,995
2016,,,north pentecost,,10-14,VU03017,822
2016,,,north pentecost,,15-19,VU03017,474
2016,,,north pentecost,,20-24,VU03017,350
2016,,,north pentecost,,25-29,VU03017,322
2016,,,north pentecost,,30-34,VU03017,326
2016,,,north pentecost,,35-39,VU03017,356
2016,,,north pentecost,,40-44,VU03017,256
2016,,,north pentecost,,45-49,VU03017,238
2016,,,north pentecost,,50-54,VU03017,207
2016,,,north pentecost,,55-59,VU03017,169
2016,,,north pentecost,,60-64,VU03017,118
2016,,,north pentecost,,65+,VU03017,345
2016,,,north santo,,0-4,VU02047,791
2016,,,north santo,,5-9,VU02047,730
2016,,,north santo,,10-14,VU02047,538
2016,,,north santo,,15-19,VU02047,411
2016,,,north santo,,20-24,VU02047,475
2016,,,north santo,,25-29,VU02047,397
2016,,,north santo,,30-34,VU02047,326
2016,,,north santo,,35-39,VU02047,251
2016,,,north santo,,40-44,VU02047,190
2016,,,north santo,,45-49,VU02047,147
2016,,,north santo,,50-54,VU02047,86
2016,,,north santo,,55-59,VU02047,102
2016,,,north santo,,60-64,VU02047,75
2016,,,north santo,,65+,VU02047,228
2016,,,north tanna,,0-4,VU06026,727
2016,,,north tanna,,5-9,VU06026,729
2016,,,north tanna,,10-14,VU06026,611
2016,,,north tanna,,15-19,VU06026,346
2016,,,north tanna,,20-24,VU06026,296
2016,,,north tanna,,25-29,VU06026,271
2016,,,north tanna,,30-34,VU06026,200
2016,,,north tanna,,35-39,VU06026,228
2016,,,north tanna,,40-44,VU06026,181
2016,,,north tanna,,45-49,VU06026,155
2016,,,north tanna,,50-54,VU06026,116
2016,,,north tanna,,55-59,VU06026,84
2016,,,north tanna,,60-64,VU06026,84
2016,,,north tanna,,65+,VU06026,158
2016,,,north tongoa,,0-4,VU05031,230
2016,,,north tongoa,,5-9,VU05031,231
2016,,,north tongoa,,10-14,VU05031,258
2016,,,north tongoa,,15-19,VU05031,176
2016,,,north tongoa,,20-24,VU05031,93
2016,,,north tongoa,,25-29,VU05031,132
2016,,,north tongoa,,30-34,VU05031,92
2016,,,north tongoa,,35-39,VU05031,82
2016,,,north tongoa,,40-44,VU05031,75
2016,,,north tongoa,,45-49,VU05031,50
2016,,,north tongoa,,50-54,VU05031,40
2016,,,north tongoa,,55-59,VU05031,65
2016,,,north tongoa,,60-64,VU05031,45
2016,,,north tongoa,,65+,VU05031,119
2016,,,north west malekula,,0-4,VU04006,883
2016,,,north west malekula,,5-9,VU04006,918
2016,,,north west malekula,,10-14,VU04006,689
2016,,,north west malekula,,15-19,VU04006,489
2016,,,north west malekula,,20-24,VU04006,331
2016,,,north west malekula,,25-29,VU04006,424
2016,,,north west malekula,,30-34,VU04006,380
2016,,,north west malekula,,35-39,VU04006,322
2016,,,north west malekula,,40-44,VU04006,220
2016,,,north west malekula,,45-49,VU04006,211
2016,,,north west malekula,,50-54,VU04006,129
2016,,,north west malekula,,55-59,VU04006,103
2016,,,north west malekula,,60-64,VU04006,86
2016,,,north west malekula,,65+,VU04006,330
2016,,,north west santo,,0-4,VU02044,248
2016,,,north west santo,,5-9,VU02044,247
2016,,,north west santo,,10-14,VU02044,221
2016,,,north west santo,,15-19,VU02044,152
2016,,,north west santo,,20-24,VU02044,151
2016,,,north west santo,,25-29,VU02044,139
2016,,,north west santo,,30-34,VU02044,115
2016,,,north west santo,,35-39,VU02044,111
2016,,,north west santo,,40-44,VU02044,77
2016,,,north west santo,,45-49,VU02044,71
2016,,,north west santo,,50-54,VU02044,37
2016,,,north west santo,,55-59,VU02044,34
2016,,,north west santo,,60-64,VU02044,31
2016,,,north west santo,,65+,VU02044,63
2016,,,paama,,0-4,VU04013,200
2016,,,paama,,5-9,VU04013,209
2016,,,paama,,10-14,VU04013,234
2016,,,paama,,15-19,VU04013,191
2016,,,paama,,20-24,VU04013,98
2016,,,paama,,25-29,VU04013,101
2016,,,paama,,30-34,VU04013,91
2016,,,paama,,35-39,VU04013,85
2016,,,paama,,40-44,VU04013,82
2016,,,paama,,45-49,VU04013,67
2016,,,paama,,50-54,VU04013,88
2016,,,paama,,55-59,VU04013,45
2016,,,paama,,60-64,VU04013,65
2016,,,paama,,65+,VU04013,164
2016,,,pango,,0-4,VU05038,322
2016,,,pango,,5-9,VU05038,283
2016,,,pango,,10-14,VU05038,204
2016,,,pango,,15-19,VU05038,221
2016,,,pango,,20-24,VU05038,239
2016,,,pango,,25-29,VU05038,219
2016,,,pango,,30-34,VU05038,197
2016,,,pango,,35-39,VU05038,154
2016,,,pango,,40-44,VU05038,126
2016,,,pango,,45-49,VU05038,105
2016,,,pango,,50-54,VU05038,81
2016,,,pango,,55-59,VU05038,82
2016,,,pango,,60-64,VU05038,47
2016,,,pango,,65+,VU05038,79
2016,,,port vila,,0-4,VU05002,6110
2016,,,port vila,,5-9,VU05002,5437
2016,,,port vila,,10-14,VU05002,4339
2016,,,port vila,,15-19,VU05002,4931
2016,,,port vila,,20-24,VU05002,6232
2016,,,port vila,,25-29,VU05002,5540
2016,,,port vila,,30-34,VU05002,4125
2016,,,port vila,,35-39,VU05002,3507
2016,,,port vila,,40-44,VU05002,2979
2016,,,port vila,,45-49,VU05002,2641
2016,,,port vila,,50-54,VU05002,1972
2016,,,port vila,,55-59,VU05002,1497
2016,,,port vila,,60-64,VU05002,888
2016,,,port vila,,65+,VU05002,1239
2016,,,south ambae,,0-4,VU03049,258
2016,,,south ambae,,5-9,VU03049,240
2016,,,south ambae,,10-14,VU03049,208
2016,,,south ambae,,15-19,VU03049,127
2016,,,south ambae,,20-24,VU03049,120
2016,,,south ambae,,25-29,VU03049,117
2016,,,south ambae,,30-34,VU03049,91
2016,,,south ambae,,35-39,VU03049,81
2016,,,south ambae,,40-44,VU03049,55
2016,,,south ambae,,45-49,VU03049,60
2016,,,south ambae,,50-54,VU03049,47
2016,,,south ambae,,55-59,VU03049,31
2016,,,south ambae,,60-64,VU03049,30
2016,,,south ambae,,65+,VU03049,52
2016,,,south east ambrym,,0-4,VU04012,177
2016,,,south east ambrym,,5-9,VU04012,269
2016,,,south east ambrym,,10-14,VU04012,167
2016,,,south east ambrym,,15-19,VU04012,69
2016,,,south east ambrym,,20-24,VU04012,120
2016,,,south east ambrym,,25-29,VU04012,111
2016,,,south east ambrym,,30-34,VU04012,122
2016,,,south east ambrym,,35-39,VU04012,79
2016,,,south east ambrym,,40-44,VU04012,91
2016,,,south east ambrym,,45-49,VU04012,63
2016,,,south east ambrym,,50-54,VU04012,74
2016,,,south east ambrym,,55-59,VU04012,40
2016,,,south east ambrym,,60-64,VU04012,58
2016,,,south east ambrym,,65+,VU04012,112
2016,,,south east malekula,,0-4,VU04009,839
2016,,,south east malekula,,5-9,VU04009,762
2016,,,south east malekula,,10-14,VU04009,559
2016,,,south east malekula,,15-19,VU04009,547
2016,,,south east malekula,,20-24,VU04009,459
2016,,,south east malekula,,25-29,VU04009,364
2016,,,south east malekula,,30-34,VU04009,318
2016,,,south east malekula,,35-39,VU04009,285
2016,,,south east malekula,,40-44,VU04009,219
2016,,,south east malekula,,45-49,VU04009,207
2016,,,south east malekula,,50-54,VU04009,159
2016,,,south east malekula,,55-59,VU04009,127
2016,,,south east malekula,,60-64,VU04009,116
2016,,,south east malekula,,65+,VU04009,179
2016,,,south east santo,,0-4,VU02046,863
2016,,,south east santo,,5-9,VU02046,762
2016,,,south east santo,,10-14,VU02046,633
2016,,,south east santo,,15-19,VU02046,755
2016,,,south east santo,,20-24,VU02046,560
2016,,,south east santo,,25-29,VU02046,480
2016,,,south east santo,,30-34,VU02046,389
2016,,,south east santo,,35-39,VU02046,354
2016,,,south east santo,,40-44,VU02046,280
2016,,,south east santo,,45-49,VU02046,250
2016,,,south east santo,,50-54,VU02046,198
2016,,,south east santo,,55-59,VU02046,133
2016,,,south east santo,,60-64,VU02046,107
2016,,,south east santo,,65+,VU02046,192
2016,,,south epi,,0-4,VU05027,224
2016,,,south epi,,5-9,VU05027,206
2016,,,south epi,,10-14,VU05027,176
2016,,,south epi,,15-19,VU05027,167
2016,,,south epi,,20-24,VU05027,132
2016,,,south epi,,25-29,VU05027,120
2016,,,south epi,,30-34,VU05027,82
2016,,,south epi,,35-39,VU05027,68
2016,,,south epi,,40-44,VU05027,55
2016,,,south epi,,45-49,VU05027,44
2016,,,south epi,,50-54,VU05027,44
2016,,,south epi,,55-59,VU05027,36
2016,,,south epi,,60-64,VU05027,26
2016,,,south epi,,65+,VU05027,69
2016,,,south erromango,,0-4,VU06020,113
2016,,,south erromango,,5-9,VU06020,105
2016,,,south erromango,,10-14,VU06020,80
2016,,,south erromango,,15-19,VU06020,29
2016,,,south erromango,,20-24,VU06020,43
2016,,,south erromango,,25-29,VU06020,45
2016,,,south erromango,,30-34,VU06020,37
2016,,,south erromango,,35-39,VU06020,37
2016,,,south erromango,,40-44,VU06020,17
2016,,,south erromango,,45-49,VU06020,24
2016,,,south erromango,,50-54,VU06020,16
2016,,,south erromango,,55-59,VU06020,15
2016,,,south erromango,,60-64,VU06020,10
2016,,,south erromango,,65+,VU06020,47
2016,,,south maewo,,0-4,VU03015,219
2016,,,south maewo,,5-9,VU03015,201
2016,,,south maewo,,10-14,VU03015,139
2016,,,south maewo,,15-19,VU03015,110
2016,,,south maewo,,20-24,VU03015,118
2016,,,south maewo,,25-29,VU03015,99
2016,,,south maewo,,30-34,VU03015,80
2016,,,south maewo,,35-39,VU03015,73
2016,,,south maewo,,40-44,VU03015,59
2016,,,south maewo,,45-49,VU03015,58
2016,,,south maewo,,50-54,VU03015,43
2016,,,south maewo,,55-59,VU03015,24
2016,,,south maewo,,60-64,VU03015,25
2016,,,south maewo,,65+,VU03015,53
2016,,,south malekula,,0-4,VU04058,509
2016,,,south malekula,,5-9,VU04058,585
2016,,,south malekula,,10-14,VU04058,483
2016,,,south malekula,,15-19,VU04058,322
2016,,,south malekula,,20-24,VU04058,294
2016,,,south malekula,,25-29,VU04058,285
2016,,,south malekula,,30-34,VU04058,240
2016,,,south malekula,,35-39,VU04058,264
2016,,,south malekula,,40-44,VU04058,195
2016,,,south malekula,,45-49,VU04058,185
2016,,,south malekula,,50-54,VU04058,136
2016,,,south malekula,,55-59,VU04058,122
2016,,,south malekula,,60-64,VU04058,91
2016,,,south malekula,,65+,VU04058,196
2016,,,south pentecost,,0-4,VU03016,801
2016,,,south pentecost,,5-9,VU03016,755
2016,,,south pentecost,,10-14,VU03016,549
2016,,,south pentecost,,15-19,VU03016,333
2016,,,south pentecost,,20-24,VU03016,387
2016,,,south pentecost,,25-29,VU03016,402
2016,,,south pentecost,,30-34,VU03016,327
2016,,,south pentecost,,35-39,VU03016,261
2016,,,south pentecost,,40-44,VU03016,190
2016,,,south pentecost,,45-49,VU03016,191
2016,,,south pentecost,,50-54,VU03016,133
2016,,,south pentecost,,55-59,VU03016,122
2016,,,south pentecost,,60-64,VU03016,73
2016,,,south pentecost,,65+,VU03016,245
2016,,,south santo,,0-4,VU02045,1430
2016,,,south santo,,5-9,VU02045,1317
2016,,,south santo,,10-14,VU02045,980
2016,,,south santo,,15-19,VU02045,810
2016,,,south santo,,20-24,VU02045,776
2016,,,south santo,,25-29,VU02045,632
2016,,,south santo,,30-34,VU02045,503
2016,,,south santo,,35-39,VU02045,500
2016,,,south santo,,40-44,VU02045,337
2016,,,south santo,,45-49,VU02045,290
2016,,,south santo,,50-54,VU02045,217
2016,,,south santo,,55-59,VU02045,165
2016,,,south santo,,60-64,VU02045,135
2016,,,south santo,,65+,VU02045,342
2016,,,south tanna,,0-4,VU06022,232
2016,,,south tanna,,5-9,VU06022,201
2016,,,south tanna,,10-14,VU06022,152
2016,,,south tanna,,15-19,VU06022,154
